DATE,ARRANCAPLUMAS,PUERTOSALGAR,PUERTOINMARCO,PUERTOBERRIO,BARRANCABERMEJA,PUERTOWILCHES,SANPABLO,GAMARRA,ELBANCO,MAGANGUEESPERANZA,PLATO,CALAMAR
24/06/2000,10.22967669,10.471,13.47536265,13.66671753,14.79665994,16.09122962,15.96995376,15.62076078,14.72135063,13.10409908,12.63114174,12.49092628
25/06/2000,3.661116419,3.716,3.774049302,3.720544491,3.325236261,2.930255803,2.841373133,2.645836503,2.778469969,2.389494515,2.35885142,2.361203998
26/06/2000,2.153668536,2.109,2.086019221,2.063176221,2.034290674,1.908604601,2.00273856,1.954059989,1.838955109,1.752261308,1.691466831,1.670068458
27/06/2000,2.471110246,2.536,5.378739422,5.623753148,6.509051585,5.861012328,5.888055079,5.499336266,4.735306099,4.776255954,4.597824706,4.53841454
28/06/2000,0.268217767,0.32,0.947963687,1.074119747,1.485711931,1.779205515,1.777139738,1.675850021,1.575529592,1.634242365,1.609624126,1.629079479
29/06/2000,0.34144746,0.335,0.718790037,0.746353889,0.902744418,0.874899806,0.880246085,0.82853937,0.710086037,1.16667438,1.121087369,1.10736526
30/06/2000,0.742814819,0.753,3.225869103,3.707384381,4.431634585,4.032585305,4.054691554,3.879205758,3.389456019,3.146939551,3.057109733,3.042528945
01/07/2000,0.529680452,0.519,2.327518113,2.805411011,3.766483043,3.249587819,3.358219825,3.116918878,2.664203476,3.535153187,3.402097023,3.358233704
02/07/2000,1.770110532,1.862,3.217601514,3.306968336,4.27736767,4.122304926,4.570915239,4.36818417,4.960432191,6.232116858,6.150332394,6.092055914
03/07/2000,1.384875212,1.371,2.20437827,2.262995338,2.960481885,2.980064097,3.0776552,2.922566258,2.738213332,3.300204412,3.194153578,3.180083222
04/07/2000,2.430691759,2.471,3.645582109,4.017965822,5.383356567,4.975918962,5.30225513,4.920595531,4.485656174,6.036854494,5.892716383,5.872539342
05/07/2000,2.168371929,2.171,3.048805367,3.183231527,3.581614992,3.449561845,3.579204161,3.704525112,3.330777739,3.344378589,3.348051975,3.475721106
06/07/2000,3.623478916,4.182,6.243406537,6.270603047,6.604802086,6.572586755,6.602071147,6.329319352,6.136213275,8.22332988,8.154427328,8.208153929
07/07/2000,0.581564939,0.583,1.04771112,1.0981633,1.510789292,1.735025174,1.822421106,1.715121616,1.536661375,2.096631777,2.035690263,2.02419019
08/07/2000,0.213376565,0.26,1.836108,1.947923362,2.032802486,1.651808881,1.61367084,1.480055976,1.188105723,1.224865747,1.176205799,1.160413727
09/07/2000,0.619153084,0.619,0.977776638,0.985874739,0.924854619,0.829251135,0.831861849,0.779965077,0.665756324,1.251147729,1.201948142,1.185884597
10/07/2000,0.706060079,0.744,0.970812129,1.004519964,1.074501996,0.980919965,1.081782532,1.034834647,0.941439256,1.915001172,1.838795629,1.814112284
11/07/2000,0.572695454,0.573,0.707559658,0.755875414,1.044334471,1.224231182,1.331735594,1.297137342,1.147588421,1.265342874,1.221277522,1.206773187
12/07/2000,2.653649103,2.636,4.478742715,4.864715871,6.687802739,6.878735354,7.842150807,7.813967932,6.860237733,8.657047079,8.341912801,8.241839486
13/07/2000,4.447370757,4.442,5.020418153,5.050251697,5.491335012,6.140241473,6.10633535,5.876550857,4.987054179,4.565005982,4.442424347,4.393273362
14/07/2000,1.180735849,1.208,2.091115197,2.104911261,2.214701955,2.461649514,2.414910959,2.510263952,2.354096713,2.597654092,2.654934203,2.66046453
15/07/2000,0.530457822,0.519,0.56058406,0.587137636,1.083239879,1.801456134,1.989549422,2.145108755,2.157227659,3.461894033,3.65881538,3.686674293
16/07/2000,0.940908453,1.217,2.965359019,3.028011829,3.694312205,3.49860777,3.843723306,3.906599602,3.636377229,4.513968537,4.496490792,4.492459777
17/07/2000,1.253762092,1.322,3.297772806,3.592412823,6.51484187,7.958316596,8.404066752,9.201494142,9.060232423,9.399836069,9.353378831,9.289325341
18/07/2000,4.361824953,4.4,4.360944572,4.310434937,4.422464653,4.403061886,4.389441731,4.527405347,5.665396841,6.859714419,7.062286814,7.065505421
19/07/2000,8.768481806,8.628,7.53962789,7.466106626,7.133932363,6.804574146,6.812971226,6.628149398,5.953253812,6.414988517,6.221616934,6.197248886
20/07/2000,6.976902928,6.993,8.915409938,9.169294378,10.43619337,9.265862082,9.665005858,9.288119095,8.285150591,12.11274604,12.05728158,12.09414768
21/07/2000,6.606540489,7.126,8.412800285,8.429719549,8.557635029,8.416051883,8.711736462,9.649666199,10.56557681,10.86415393,11.16303369,11.25262917
22/07/2000,1.404083671,1.377,1.221055971,1.207190862,1.10159316,1.166252683,1.159974259,1.125142316,1.151498401,1.33808352,1.308535785,1.309083422
23/07/2000,0.479566675,0.479,1.192412534,1.324197996,1.489319097,1.44820625,1.453539659,1.37586808,1.158219699,1.034660449,1.002696044,0.995578052
24/07/2000,1.199011386,1.291,4.400478042,4.872926741,6.017531155,6.424417052,6.576867796,6.741360455,5.955088353,6.263467068,6.088821339,6.015247735
25/07/2000,1.920135228,1.913,3.041213857,3.130644394,3.845792998,3.955481516,4.086154314,3.988696215,3.960984296,5.369658093,5.363970406,5.314475288
26/07/2000,1.898044482,1.867,2.37626038,2.434802143,2.750824,3.038984816,3.190432444,3.338451704,3.422067176,5.014299653,4.914270079,4.860006885
27/07/2000,0.600557451,0.632,1.918214866,2.351227571,4.98597935,5.322990779,5.727666865,6.405818368,7.359122492,8.920401554,8.773762644,8.776668673
28/07/2000,1.789166803,2.195,4.857623978,5.006718119,5.537774702,5.357760031,5.700323271,5.637181374,7.010354095,7.781504501,8.130489651,8.351488892
29/07/2000,0.60659286,0.645,2.347994127,2.746505265,5.548991029,5.922116687,6.917645907,7.357206869,8.246094128,11.84186612,11.6737133,11.66564505
30/07/2000,1.443587763,1.949,3.836913927,3.910487238,4.286768909,4.05414725,3.991717309,3.860973216,4.001386673,4.107985147,4.076036505,4.082385478
31/07/2000,2.016521163,2.235,4.146795969,4.216874009,4.562145671,4.371412552,4.278784211,3.965309803,3.240455249,2.863369383,2.757310675,2.720795186
01/08/2000,1.023690577,1.19,4.138795341,4.818783132,6.676420687,6.33794233,6.629240005,6.936632617,6.746224355,6.84520031,6.739607097,6.721051616
02/08/2000,4.931310813,4.904,6.325038809,6.289375375,5.906129372,5.139434477,5.112211875,5.099177891,4.704666228,4.72769874,4.641519999,4.626786075
03/08/2000,5.15515925,5.167,7.975311826,8.272000354,9.62228652,9.273000368,9.453577875,9.57661705,8.739431815,10.63043864,10.39349486,10.31831637
04/08/2000,0.913347306,0.921,1.595317873,1.652355743,2.480392414,2.794432075,3.056148396,3.099811442,5.792179461,9.638948539,9.908419086,9.934080491
05/08/2000,1.2797466,1.434,3.75847401,3.877969616,4.832241892,4.971717362,5.291634928,5.217531032,6.237631505,6.584018892,6.543551557,6.589352134
06/08/2000,1.685075097,1.931,2.427233039,2.651684455,3.839457724,3.486851037,3.544284874,3.450071395,2.982455946,2.673484387,2.576853798,2.554285134
07/08/2000,2.989402224,3.004,3.191671332,3.17285441,3.282281657,3.15176487,3.242091735,3.152944023,3.529686851,7.092611537,6.952338945,6.879919303
08/08/2000,0.606684784,0.599,1.024430624,1.076468372,1.576782592,1.857471372,1.925866711,1.959987515,1.80199232,3.732511168,3.636529209,3.615059963
09/08/2000,2.224115502,2.221,4.003132062,4.131723049,4.894014405,4.37133504,4.830827462,5.311615284,4.995005542,5.690266214,5.574041064,5.576060142
10/08/2000,3.858547066,3.947,4.534076214,4.48890623,4.018627207,3.768476527,3.657281918,3.384181377,2.826482357,2.548770597,2.471904931,2.456667786
11/08/2000,0.453514107,0.437,0.366710123,0.363045128,0.418729142,0.675336424,0.673160257,0.651075232,0.569958902,0.864733796,0.838249552,0.834302305
12/08/2000,0.394925032,0.432,0.667081573,0.674754693,0.749900774,1.216558073,1.243607978,1.187376009,1.260850575,2.36098156,2.309834079,2.33252182
13/08/2000,0.455936281,0.455,0.557631719,0.575886185,0.837773419,1.061274275,1.137379453,1.287166565,1.435244895,1.784147676,1.869790087,1.887456479
14/08/2000,0.572505072,0.559,1.635439744,1.730708272,2.562209055,2.621378884,2.791353038,2.981755296,2.962864909,3.440177276,3.569372123,3.570631129
15/08/2000,2.920685727,2.859,4.307220065,4.361819709,4.324042669,3.995505116,3.989396294,3.78191789,3.250404564,4.402263467,4.400771781,4.357808872
16/08/2000,1.917510263,1.852,1.590910349,1.591536634,2.11913909,2.572270278,2.609278399,2.587873279,2.455879532,3.520032962,3.444677723,3.405816582
17/08/2000,0.94388501,0.925,1.772544407,1.919561604,2.908518096,3.911725586,4.18399372,4.220507313,4.185918026,5.925403262,5.783626027,5.71297398
18/08/2000,1.53873851,1.48,1.17232441,1.142581486,0.991173853,0.865829911,0.840551366,0.776839088,1.465412527,1.183914297,1.185497456,1.205799842
19/08/2000,0.967207096,0.966,0.835820858,0.835425506,0.941862872,0.903849537,0.894619171,0.877608479,0.873748066,0.730661091,0.720928869,0.723598792
20/08/2000,0.76456193,0.736,0.694929956,0.699138587,0.800809798,0.897609195,0.883404401,0.824688586,0.69583439,0.598619694,0.575180256,0.567857123
21/08/2000,0.610989721,0.587,0.476462003,0.476095095,0.581917732,0.733024963,0.718651874,0.671944202,0.711959058,0.592475542,0.574200685,0.567050052
22/08/2000,1.170934781,1.126,0.918786381,0.917906476,1.128903853,1.584466679,1.640700299,1.764491593,1.789957454,2.653210078,2.607241309,2.587107839
23/08/2000,1.218343623,1.183,1.71508026,1.806120947,2.278462413,2.46124546,2.601822942,2.632358947,3.096164023,5.01114933,4.988992912,4.996674414
24/08/2000,7.100577933,7.24,8.555180702,8.577914289,9.145645281,8.584820285,9.214092379,9.631483452,9.967148347,10.32550835,10.05704101,10.02886949
25/08/2000,8.010222969,8.311,8.394377907,8.437229637,9.394923545,8.707203585,9.073743174,8.966201759,10.34812886,14.25342408,13.94388752,13.87576885
26/08/2000,1.158884946,1.114,0.920139318,0.901257566,0.835913193,0.863875794,0.873556991,0.84053738,0.916784053,1.737198451,1.767559521,1.764022067
27/08/2000,3.05434746,2.978,3.742662599,3.805301148,4.35754287,3.769692405,4.03131118,3.825293607,3.470926667,4.888983369,4.745491574,4.74063281
28/08/2000,5.59052657,5.707,7.628467904,7.727109497,8.040157875,7.971101951,8.250436121,7.971389765,7.636682434,10.55701174,10.55470881,10.59140938
29/08/2000,2.891859233,2.847,3.647814054,4.137597205,5.031644043,4.490014858,4.620880635,5.00211711,4.601126396,6.121867772,5.929029976,5.866963358
30/08/2000,8.59985342,8.972,10.62907008,10.93335496,10.85921344,9.796518682,9.789949109,9.347117973,7.992585375,7.978756304,7.709592335,7.644489094
31/08/2000,3.377226777,3.359,3.958004914,3.92564047,3.763915237,4.033215187,4.035653066,3.975491481,5.157178444,7.69896498,7.907105256,8.058332064
01/09/2000,2.11634423,2.502,4.913815792,5.111841538,7.0488257,8.010490931,8.696577932,9.15506527,9.316510128,9.639995678,9.546942248,9.507026659
02/09/2000,2.055664459,2.304,3.168432,3.16994026,3.276223173,3.128111665,3.141619177,3.480462938,4.311038331,5.038456476,5.036191658,5.034343156
03/09/2000,6.82755557,7.1,12.1723719,12.92601464,15.87773336,15.05874006,15.81688302,15.59900626,16.20365219,17.48686931,17.48777836,17.44174611
04/09/2000,9.280743224,9.295,10.84382071,11.00280304,13.13158926,14.41730124,15.27857271,16.18065086,17.36263581,16.91198351,16.98069223,16.93936743
05/09/2000,2.616761498,2.591,2.570781103,2.582009155,2.994397889,3.321830352,3.324915241,3.644506818,3.893917983,3.629262923,3.841892856,3.829130056
06/09/2000,13.47434019,14.694,16.70978862,16.90828992,16.11596763,14.323125,14.3665703,13.84830469,12.41340623,12.73000508,12.33592651,12.21082308
07/09/2000,3.217700001,3.216,3.072250557,3.085516975,3.883000644,4.247313943,4.604637904,4.421200249,4.652049448,4.261857146,4.208421386,4.202805473
08/09/2000,4.479581511,4.634,5.364043467,5.368596323,5.860814296,5.948331423,5.918523537,6.145246022,5.893720765,6.349896133,6.174988818,6.154939172
09/09/2000,14.56167801,15.131,21.03692138,21.53225461,23.22595024,20.6287374,21.39101507,20.79803593,21.38713418,22.56288975,22.03031982,21.8048836
10/09/2000,2.207245298,2.161,2.029046691,2.025644828,2.234606366,3.513611269,3.557894768,4.130539814,8.510990019,8.667303018,8.861293831,8.887770679
11/09/2000,1.243975658,1.282,2.016108672,2.037991874,2.248879707,2.181696918,2.202596333,2.153815874,2.194472033,3.250736032,3.217324509,3.20853696
12/09/2000,3.003307494,3.281,3.732364501,3.691514008,3.448976775,3.128763835,3.22835127,3.554144249,3.507917794,4.161220102,4.034006072,4.000681083
13/09/2000,1.254839242,1.449,3.377504376,3.415983871,4.165817938,3.908675565,4.159074162,4.364403789,4.99646165,6.408228256,6.412696911,6.385930558
14/09/2000,6.697404107,6.785,7.829508489,7.861288655,8.491187656,8.254324865,8.302724215,8.23366867,7.549998513,7.185938653,7.144290165,7.1327541
15/09/2000,1.970313127,2.611,5.456493835,5.567730247,5.919737874,5.584660713,5.687899241,5.583411126,6.69236949,6.700822614,6.83543893,6.855810798
16/09/2000,3.434264605,3.809,5.683480945,5.735838713,6.391636889,6.26987684,6.368982117,6.104899396,7.42446706,7.800653043,7.751341688,7.689185798
17/09/2000,1.606498745,1.591,2.472196793,2.72142767,3.6597229,3.412867896,3.657681379,3.715129614,3.464321544,3.534491944,3.478099507,3.488536154
18/09/2000,1.149778614,1.242,3.489931068,3.874141222,5.136695207,5.024203092,5.089903548,5.0131798,4.918471835,5.026885311,5.025994208,5.010057668
19/09/2000,1.516610185,1.715,4.772271078,5.358867344,7.601005956,8.993859324,9.587954764,9.712939935,9.135200939,11.90783329,11.62952901,11.51635686
20/09/2000,2.30501652,2.462,3.378096182,3.456982246,4.486646904,4.874545381,4.913329141,4.760178113,5.351102174,4.879961916,4.773146904,4.737774019
21/09/2000,7.962479893,8.068,9.011731564,9.017746902,9.13718098,9.280048522,9.211751228,9.43960104,9.15287443,7.929746115,7.746345391,7.709419136
22/09/2000,12.43837411,12.075,10.69381177,10.80961067,10.96149188,11.91344159,11.94787101,12.23211698,12.1618946,9.619070007,9.610955755,9.540181235
23/09/2000,8.788872659,8.947,10.24278168,10.30506811,13.11315733,15.39198973,15.85499249,17.32368498,18.5611727,20.15570385,20.32120897,20.2039092
24/09/2000,8.572272835,9.338,11.543965,11.70011722,11.50633114,9.948307502,10.00522349,10.08889433,10.42135973,10.21774329,9.966689328,9.86530828
25/09/2000,9.392259062,9.198,7.669483098,7.519760225,7.033637534,6.206019251,6.281689945,6.434962398,5.712820706,6.604707332,6.416915118,6.348555275
26/09/2000,3.389187149,4.017,7.258865905,7.36109408,7.266579444,6.782643474,6.819881976,6.803235789,7.583501376,7.542243553,7.3815218,7.297171922
27/09/2000,9.629343251,9.471,8.517420537,8.383386013,8.073617885,7.26923763,7.152928922,6.827316962,6.514304302,7.802740109,7.688844106,7.677657878
28/09/2000,3.020468692,3.698,7.587936586,8.151606559,10.190776,9.786001567,10.17421504,10.56077947,12.43488365,14.11519679,14.04540805,13.95633167
29/09/2000,6.629654048,6.864,8.956587802,9.080553909,10.62229491,11.64366238,11.52120441,11.01635293,10.13917405,9.243315685,8.99303535,8.969089951
30/09/2000,5.339979373,5.429,7.788002362,8.073615351,9.161662657,8.659875738,9.071038406,9.018864321,8.499701174,8.841792406,8.569351322,8.468003573
01/10/2000,5.522409934,6.291,10.13409748,10.91430139,11.88279933,10.49531947,11.11220548,11.32990683,10.40287298,11.37192513,11.02607408,10.91196243
02/10/2000,5.497128281,6.096,8.347813034,8.324509924,7.881087231,7.579861142,7.443437536,7.433780587,7.28277102,7.575963349,7.651778344,7.637607587
03/10/2000,8.919534245,9.83,12.61664031,12.68153904,12.40321938,11.24543029,11.20769752,10.68987949,9.797208705,10.12677828,9.823326071,9.724214873
04/10/2000,3.149469766,3.05,3.115312858,3.072948946,2.843284399,2.621387077,2.647666767,2.50220126,3.031380996,3.914675761,3.966880638,3.962217026
05/10/2000,4.781012261,4.615,5.234878072,5.317941825,5.297470781,4.612836469,4.55853865,4.191380005,3.464758696,2.983573856,2.891355297,2.864988981
06/10/2000,0.71329623,0.694,1.292465783,1.343871145,1.892914319,1.831695614,2.023952776,2.053604306,1.881200074,1.561763767,1.505700389,1.490184034
07/10/2000,1.147663246,1.428,3.167726314,3.499498698,5.428607277,6.175187388,6.323267147,6.2293332,5.811948581,6.114369032,6.138648434,6.105577001
08/10/2000,3.22007008,3.521,4.580301549,4.661122846,6.163539362,5.993702039,6.132164292,6.41015463,6.117646061,5.181097141,5.10133782,5.124096392
09/10/2000,1.213536319,1.307,1.56418132,1.604981155,2.295198212,2.589445034,2.683400847,2.796060531,2.910242294,4.836614921,4.776219509,4.841260503
10/10/2000,1.58067947,1.81,2.478320049,2.482750929,2.597892809,2.410207414,2.499616031,2.317894174,2.517548406,2.755401376,2.668799944,2.644617438
11/10/2000,0.370243991,0.394,0.496592844,0.54604048,1.457632262,1.936053368,2.202137647,2.114010687,2.659756026,3.858715939,3.891570118,3.873052625
12/10/2000,0.447033621,0.434,0.71487885,0.731024001,0.88292266,0.99936667,1.043004925,1.137707223,3.728223996,4.070463532,4.112190393,4.136897706
13/10/2000,0.606740185,0.664,1.090457654,1.136343754,1.37509072,1.314071915,1.469226493,1.378884676,1.626561599,2.516749527,2.552987515,2.556710348
14/10/2000,0.679698518,0.692,1.052440293,1.313696422,3.04397401,3.531459652,3.93641772,4.946006143,5.442730332,6.539057904,6.562434028,6.558135348
15/10/2000,2.041747386,2.034,2.037952172,2.008532847,1.826930235,2.333662147,2.289377548,2.292466184,2.188867459,2.357494064,2.345477572,2.344768421
16/10/2000,1.195075195,1.213,1.721966574,1.743143027,1.914699913,2.515822974,2.528527393,2.499081221,3.035229182,3.273884727,3.271500021,3.299382421
17/10/2000,0.524931686,0.561,1.03439357,1.096321133,1.525980801,1.956958613,2.030837342,1.938506781,2.402695189,3.865397654,3.776664364,3.759051673
18/10/2000,0.873142676,0.873,0.704873669,0.686562515,0.635826478,0.66224764,0.659656181,0.68737716,0.794443936,1.333988107,1.31402953,1.334247401
19/10/2000,0.908079233,1.071,2.49269401,2.902250206,4.753022675,4.251634233,4.612638049,4.664598667,4.784427902,4.792143131,4.820133567,4.827439111
20/10/2000,1.890356425,1.887,3.384233199,3.580165487,4.570149435,5.257568409,5.482204677,5.286093316,5.269741995,7.081363141,7.315457597,7.30297764
21/10/2000,6.074213169,6.729,10.29780921,10.52329465,11.83052222,11.53709235,11.92532332,11.77492686,11.11730433,10.72814536,10.3840615,10.2714029
22/10/2000,5.42638098,5.598,7.308731884,7.3257118,7.799563551,7.913320883,7.830081022,7.334074069,6.433664436,6.109193196,6.098548939,6.048708186
23/10/2000,10.57752525,10.858,12.33629765,12.35268864,12.45358145,13.31610664,13.16581437,12.72881445,11.32171479,10.93233667,11.1532691,11.06594734
24/10/2000,15.55664365,15.285,13.6640816,13.4022085,12.11264906,11.33650672,11.04499187,10.33635623,9.951959214,10.66997038,10.60668377,10.66015913
25/10/2000,16.02750384,16.142,15.1816126,14.98738839,14.65800976,13.95876884,13.97810747,13.78628031,12.92782191,11.17899408,11.31960769,11.22702264
26/10/2000,9.141362135,9.448,10.38588746,10.5892857,11.89537317,11.87705134,12.13408072,13.05241391,11.94685288,10.97524804,10.5931165,10.49095919
27/10/2000,2.949535685,3.109,4.862473543,5.072689167,5.659835263,5.95400268,5.83146088,5.448582475,4.625620519,4.364610133,4.293470044,4.281583239
28/10/2000,6.245812214,6.13,5.723467448,5.697246463,6.177104388,5.613424462,5.543110911,5.321889707,4.948017963,5.758482082,5.590250781,5.549825938
